script,cluster
Resident Evil_Paul W. S. Anderson_Film______,3
Respect_Tracey Scott Wilson_Film______,1
Restitution_Larry Cohen_Film______,0
RESTORATION.by.Jessica.Clothier-Spec,1
Resurfaced_Alyssa Ross_Film______,1
Resurrection_Andrew Semans_Film_5 1 2019_____,0
Resuscitated-Thomas-Dixon,0
"Retreat_Carl Tibbetts, Janice Hallett_Film_3 17 2010__Revised___",3
Retribution_Somersby_Film______,3
Return of the Living Dead II_Ken Wiederhorn_Film_11 7 1986_____,3
RETURN TO SENDER_Russell Goldman_Film______,0
Return-of-the-Dipsticks-2012-Nicholl-Finalist,1
Reunion_Adam Zopf_Film______,0
Revelation_Evan Daugherty_Film_3 3 2017_____,0
"Revenge of the Nerds_Steven Zacharias, Jeff Buhai_Film_9 2 1983_____",2
Revival_Josh Boone_Film_9 1 2015_____,0
Revolutionary Road_Justin Haythe_Film______,1
Revolutionary-Road-2008-1st-6-9-2004,1
"Rewired_Adam Gaines, Ryan Parrott_Film______",1
Rex,0
Rhythm Section_Unlisted_Film______,3
Richard Jewel_Billy Ray_Film_6 20 2019__FYC___,3
Richard-Jewell-(2019)-9.25.2015,0
Ricki and the Flash_Diablo Cody_Film______,1
Ricky Stanicky_Jeff Bushell_Film_11 13 2009_____,1
Ricky Stanicky_Jeff Bushell_Film_11 13 2010__Producer's Final Draft___,1
Ride_Jeremy Ungar_Film______,0
Rififi_Bo Goldman_Film_Thu Aug 10 2006 00 00 00 GMT-0500 (Central Daylight Time)_____,2
Rift_Kathryn Whipple_Film______,3
Rift_Larry Lasky_Film______,3
Rift_Ronnie Christensen_Film_10 2 2008_____,3
Rigged_Andrew Parker_Film______,1
Rikki,0
Rim-of-the-World-(2019),0
"Ringu_Takahashi Hiroshi, Suzuki Kouji, J. Lopez_Film____FKA -  The Ring __",2
Ringu_Takahashi Hiroshi_Film___Revised___,2
RIP-ROAR-ROMANCE-Mike-McCrary,1
"Ripe!_Tusk, Kerry Furrh, Olivia Mitchell_Film______",1
Ripper_Dennis MaGee Fallon_Film______,3
Ripple_Ezra Herz_Film______,3
Ripple_Max Taxe_Film______,0
"Rise Atlantis_Noah Griffith, Daniel Stewart_Film______",3
Rise of the Guardians_David Lindsay-Abaire_Film_9 6 2012_____,0
Ritual-Benjamin-T-Morehead,3
River Runs Red_Wes Miller_Film_1 1 2017_____,3
River's Edge_Neal Jimenez_Film______,2
River's Edge_Unlisted_Film___Combined Continuity Script___,3
River_Joshua Giuliano_Film_5 1 2019_____,2
RKO 281_John Logan_Film_Thu May 01 1997 00 00 00 GMT-0500 (Central Daylight Time)_____,0
"Road Test_Kris Bertin, Naben Ruthnum_Film_8 15 2024__Revised 2nd Draft___",3
Road to Cold Valley_Arun Croll_Film______,0
"Road to Nardo_Mike Gagerman, Andrew Waller_Film_1 5 2010__Revised___",0
"Road to Nardo_Mike Gagerman, Andrew Waller_Film_1 5 2010__Revised___1",0
"Road to Nardo_Mike Gagerman, Andrew Waller_Film______",0
Road To Perdition_David Self_Film______1,0
Road-Games-(1981)-(Everett-De-Roche)-02-05-1980-Shooting-Digital,2
Road-Games-(1981)-(Everett-De-Roche)-07-01-1980-Director-s-Final-Draft-Digital,2
Roanoke-A-Kingdom-Strange,3
"RoboCop_Joshua Zetumer, Nick Schenk_Film_1 20 2012__Revised___",3
Robot & Frank_C.D. Ford_Film______,0
"Rock of Ages_Chris D'Arienzo, Allan Loeb, Jordan Roberts, Justin Theroux_Film_3 31 2011__Revised___",1
"Rock of Ages_Chris D'Arienzo, Allan Loeb, Jordan Roberts, Michael Arndt, Justin Theroux_Film_6 1 2011__Goldenrod Revisions___",1
"Rock of Ages_Chris D'Arienzo, Allan Loeb, Jordan Roberts, Michael Arndt_Film_12 8 2010__Revised___",1
"Rock of Ages_Chris D'Arienzo, Allan Loeb, Jordan Roberts_Film_10 1 2010__Revised___",1
Rock of Ages_Chris D'Arienzo_Film_Sat Mar 19 2011 00 00 00 GMT-0500 (Central Daylight Time)_____,1
Rock the Kasbah_Mitch Glazer_Film_6 9 2012_____,0
Rocket Men_Jacob Fleisher_Film_3 10 2010_____,1
Rocket-Fuel-pink-script-v11-shoot-script-short,2
Rocketman_Lee Hall_Film_2 3 2013_____,0
Rocketman_Lee Hall_Film_4 1 2014_____,0
Rockets' Red Glare_Ken Nolan_Film_9 5 2012_____,3
Rockets' Red Glare_Ken Nolan_Film_Mon Sep 15 2014 00 00 00 GMT-0500 (Central Daylight Time)_____,3
Rocket_Science,0
RocknRolla_Guy Ritchie_Film_6 19 2007__Yellow Revisions Shooting Script___,0
"Rocks_Theresa Ikoko, Claire Wilson_Film___Final Shooting Script___",1
"Rocky vs. Rambo_Paul Rust, Kulap Vilaysack, Micheal Cassady, Harris Wittels, Neil Campbell, Scott Auckerman_Film______",0
Rocky-Start-Cambron-Clark,0
Rocky_Sylvester Stallone_Film_1 7 1976__Final Draft___,0
Rodney & Sheryl_Ian McDonald_Film______,2
Rogue Star_Jeff Black_Film______,0
"Role Models_Paul Rudd, David Wain, Ken Marino, Timothy Dowling_Film______",1
Roll the Bones_Donn Kennedy_Film_9 5 2017_____,3
Roma (Spanish)_Alfonso Cuaron_Film______,2
Roma_Alfonso_Cuaron_Film_,2
"Romeo + Juliet_Craig Pearce, Baz Luhrmann_Film_10 6 1995__Shooting Script___",0
ROMEO-__-JULIET-Will-Simmons-1,3
Ronin_J. D. Zeik_Film______,3
"Ronin_Joby Harold, Chad St. John_Film_Mon Jun 29 2009 00 00 00 GMT-0500 (Central Daylight Time)__Revised___",3
Roofman-(2025)-FYC,0
"Room in Rome_Julio Rojas, Julio Medem_Film______",1
Room_Emma Donoghue_Film_1 1 2014_____,2
Rosa-Parks-9.5.20,0
ROSE-RED-01-18-11-Merz-Justin,1
Rosemary's Baby_Roman Polanski_Film_7 24 1967__Final Draft___2,1
Rot_Geo Bradley_Film_10 25 2023_____,2
Rouge-Incorruptible,2
"Rough Diamonds_Andy Hurst, Ross Helford_Film______",3
Rounds,2
Roundtable_Brian K. Vaughan_Film_5 1 2008__1st Draft___1,3
Roundtable_Brian K. Vaughan_Film_Thu May 01 2008 00 00 00 GMT-0500 (Central Daylight Time)__1st Draft___,3
"Rover and Juliet_Steven Wolfson, Jed Wallace_Film______",0
Rub Tug_Gary Spinelli_Film_9 27 2017_____,3
Rubble_Patrick Pittis_Film______,3
Ruben_Brandt_Collector_Milorad_Krstic_Radmila_Roczkov_Film_,2
"Ruin_Matthew K. Firpo, Ryan Firpo_Film_1 6 2017_____",3
Run & Gun_Jonathan L. Davis_Film_6 15 2012_____,3
Run All Night_Brad Ingelsby_Film_1 3 2012_____,2
RUN-amp_-GUN-by-Travis-Baker-amp_-Richard-Tanne,3
RUN,3
"Runaway Bride_Sara Parriott, Josann McGibbon_Film______",0
"Runner, Runner_Brian Koppelman, David Levien_Film______",0
RUNNER_Tommy White Miles Hubley_Film______,0
Running on Empty_Naomi Foner_Film_4 28 1987_____,2
Running Scared_Wayne Kramer_Film_5 31 2004_____,3
running-with-the-devil,3
"Run_Adam Mason, Simon Boyes_Film______",3
"Run_Simone Bartesaghi, Sheree Groves_Film______",3
Rush Hour 2_Jeff Nathanson_Film______,0
"Rush Hour_Jim Kouf, Ross La Mana, Tedi Sarafian_Film_8 26 1997__Revised___",3
"Rush Hour_Jim Kouf, Ross La Mana_Film______",2
Rush_Peter Morgan_Film_12 6 2011_____,0
Rush_Peter Morgan_Film_4 25 2011_____,0
"Rust and Bone_Jacques Audiard, Thomas Bidegain_Film______",2
"Rust and Bone_Jacques Audiard, Thomas Bidegain_Film______1",2
Rustin __Film______,1
Ruthless_John A. Swetnam_Film_2 10 2017_____,0
Ruthless_John A. Swetnam_Film_2 10 2017_____1,0
rye lane shooting script__Film______,1
S. Darko_Nathan Atkins_Film___2nd Draft___,2
S.W.A.T. (2003)_Gary Crutcher_Film_5 15 1997_Coverage____,3
S.W.A.T._Ron Mita Jim McClain_Film_4 18 1997__Draft 2.0a (121 pages)___,3
S.W.A.T._Ron Mita Jim McClain_Film_4 18 1997__Draft 2.0a (125 pages)___,3
S1M0NE_Andrew Niccol_Film______,0
Sabotage_David Ayer_Film_8 1 2012_____,3
Sacred Cows_Joe Eszterhas_Film_4 1 1990_____1,2
Sad_Jack,3
SAFARI_-_Tyler_Hisel2,3
Safe House_David Guggenheim_Film______,3
Safe House_David Guggenheim_Film______1,3
Safe House_David Guggenheim_Film______2,3
Safe House_David Guggenheim_Film______3,3
Safe House_David Guggenheim_Film______4,3
SafeCore_ElliottSan_3-1-14,0
Safehouse_Karl Mueller_Film_10 13 2008_____,3
Saint Frances_Kelly O'Sullivan_Film_7 6 2018__Shooting Draft___,0
Saints and Soldiers  The Void_Zach Nelson_Film______,2
SALINGERS-WAR,0
Salmon Fishing in the Yemen_Simon Beaufoy_Film_11 5 2008__Revised 1st Draft___,1
Salmon Fishing in the Yemen_Simon Beaufoy_Film_11 5 2008__Revised 1st Draft___1,1
Salt and Fire_Werner Herzog_Film______,0
Saltburn_Emerald Fennell_Film_9 20 2022_____,1
"Salt_Kurt Wimmer, Brian Helgeland_Film_1 16 2009_____",2
"Salt_Kurt Wimmer, Brian Helgeland_Film_1 16 2009_____1",2
"Salt_Kurt Wimmer, Brian Helgeland_Film_1 16 2009_____2",2
Salt_Kurt Wimmer_Film_3 2 2007___FKA -  Edwin A. Salt __,0
Salt_Kurt Wimmer_Film_3 2 2007___FKA -  Edwin A. Salt __1,0
Sam Whiskey_William H. Norton_Film_12 30 1968__Combined Continuity Script___,2
SAM-DINKLE-SECRET-AGENT-Matt-Bishop-June-2012,0
"Samson_Sergei Bodrov, Carolyn Cavallero, Eric Nazarian_Film_2 6 2012_____",0
Samurai_Fernley Phillips_Film_11 4 2007_____,0
Samurai_Fernley Phillips_Film_11 4 2007_____1,0
"San Andreas_Andre Fabrizio, Jeremy Passmore, Allan Loeb, Carlton Cuse, Chad Hayes, Carey W. Hayes_Film_7 24 2013__Revised Draft___",0
"San Andreas_Andre Fabrizio, Jeremy Passmore, Allan Loeb, Carlton Cuse_Film_2 1 2013__Revised Draft_FKA -  San Andreas 3D __",3
Sand Castle_Chris Roessner_Film______,3
"Sand Dogs_Vineet Dewan, Angus Fletcher_Film_11 6 2009__Revised Draft___",2
"Sand Dogs_Vineet Dewan, Angus Fletcher_Film_11 6 2009_____",2
SANDBAGGERS-2-24-12,2
"Sandman_Terry Rossio, Ted Elliott, Roger Avary_Film_7 10 1996_____",0
"Sandman_Terry Rossio, Tedd Elliott_Film_4 12 1996__2nd Draft___",0
Sandpiper_Lindsay Michel_Film______,2
Sarkar_Manish Gupta_Film______,3
Sasquatch Mountain_Michael Worth_Film_6 25 2005__Revised 2nd Draft_FKA -  Devil on the Mountain __,0
Sat Dec 30 1899 02 13 00 GMT-0600 (Central Standard Time)_Mark Thompson_Film_1 28 2007_____,2
Saturn Return_Gaelyn Golde_Film______,1
Sausage-Party-(2016)-10.04.12,3
SAVAGE-PLANET,0
"Save the Last Dance_Duane G. Adler, Toni-Ann Johnson, Cheryl Edwards_Film_6 11 1999__Revised Draft___",0
SAVE-THE-PANDA-Bencich-Steve,2
"Saving Mr. Banks_Kelly Marcel, Sue Smith_Film______",0
Saving Private Ryan - Coverage_Dan MacLeod_Film_5 13 1996_Coverage____,3
Saving Private Ryan_Frank Darabont_Film_5 21 1997_____,3
Saving Private Ryan_Frank Darabont_Film_5 21 1997_____1,3
Saving Private Ryan_Robert Rodat_Film_1 17 1996_____,3
Saving Private Ryan_Robert Rodat_Film______1,3
Saving Private Ryan_Robert Rodat_Film______2,3
Saving Private Ryan_Unlisted_Film___FYC___,3
SAVING-SHEILA-by-Penelope-Thomas,0
"Saw 4_Patrick Melton, Marcus Dunstan_Film_11 20 2006_____",3
"Saw 4_Patrick Melton, Marcus Dunstan_Film_11 20 2006_____1",3
Scandalous_Matthew Fantaci_Film______,1
Scanners_David S. Goyer_Film_5 17 2007_____,2
Scarface_Jonathan Herman_Film_8 26 2015_____,0
Scarface_Oliver Stone_Film_11 22 1982__Revised Draft___,0
Scarletville_Jason Young_Film______,2
SCARS-Gordon-Daniel-Scott,3
Scars_Marco Mannone_Film_5 1 2019_____,3
Scary Movie 2000 Shooting Script__Film______,3
"Scary Movie 2_Shawn Wayans, Marlon Wayans, Alyson Fouse, Greg Grabianski, Dave Polsky, Michael Anthony Snowden, Craig Wayans_Film______",3
"Scary Movie 2_Shawn, Marlon Wayans_Film______",0
Scary Movie 3 2004 Shooting Script__Film______,0
"Scary Movie_Shawn Wayans, Marlon Wayans_Film______",3
"Scary Stories to Tell in the Dark_Kevin Hageman, Dan Hageman_Film_11 2 2017_____",3
Scion_Scotty Davis_Film______,0
"Scooby-Doo_James Gunn, Craig Titley_Film_5 27 2021__Shooting Script___",2
SCORCHED_EARTH_7-15-11-1,2
Score_Unlisted_Film______,3
"Scott Pilgrim vs. the World_Edgar Wright, Michael Bacall_Film_5 13 2010__Revised Draft___",0
"Scott Pilgrim vs. the World_Edgar Wright, Michael Bacall_Film_5 13 2010__Revised Draft___1",0
"Scott Pilgrim VS. The World_Edgar Wright, Michael Bacall_Film_5 13 2010_____",0
Scream 2_Kevin Williamson_Film____FKA -  Scream Again __,3
Scream 2_Kevin Williamson_Film______,3
Scream 2_Kevin Williamson_Film______1,3
Scream 3_Ehren Kruger_Film______,3
Scream 3_Ehren Kruger_Film______1,3
Scream 3_Ehren Kruger_Film______2,3
Scream 4_Kevin Williamson_Film_5 17 2010___FKA -  Z __,3
Scream 4_Kevin Williamson_Film_5 17 2010___FKA -  Z __1,3
"Scream VI_James Vanderbilt, Guy Busick_Film_6 7 2022__Pink Revised Draft___",3
"Scream_James Vanderbilt, Guy Busick_Film_3 2 2020__1st Draft_FKA -  Parkside __",3
"Scream_James Vanderbilt, Guy Busick_Film_3 2 2020___FKA -  Parkside __",3
Scream_Kevin Williamson_Film_7 31 1995___FKA -  Scary Movie __,3
Scream_Kevin Williamson_Film____FKA -  Scary Movie __1,3
SEA DOGS_Josh Woolf_Film______,0
SEAL_BEACH_BLVD_spc,1
Seance_Mark_L._Smith_Film_3_18_2006_,2
Seance_Simon Barrett_Film_2 26 2017_____,2
Searchers_MacMillan Hedges_Film______,0
Searching-for-Bobby-Fisher-(1993)-1st-Rev.-1991-12-24,2
"Searching_Aneesh Chaganty, Sev Ohanian_Film_11 4 2016__Pink Revised Draft___",2
Season of the Witch_Bragi Schut_Film_12 15 2004__2nd Draft___,3
Second Born - Coverage_Unlisted_Film__Coverage____,2
SECOND-COMING,3
Secondhand Lions_Tim McCanlies_Film_11 3 2002__Revised (Pink) Script___,3
"Seconds_Julian Silver, Reiss Clauson-Wolf_Film______",0
Secret Weapons_Gary Whitta_Film______,0
Secret-Agent-The-(2025)-FYC-145-pp.,0
Secret-Identity-062111,2
Secret-of-the-Alcatraz-Gold-Cory-Byam-5-5-11,0
Secrets-We-Keep-The-2015-Nicholl-Finalist,0
See How They Run_Lily Hollander_Film_4 19 2021_____,0
See-Something,0
Seed of the Sacred Fig_Mohammad Rasoulof_Film______,3
Seeking a Friend for the End of the World_Lorene Scafaria_Film_1 7 2011_____,0
Seeking Justice_Robert Tannen_Film_3 31 2008___FKA -  The Hungry Rabbit Jumps __,3
Seeking Justice_Robert Tannen_Film_3 31 2008___FKA -  The Hungry Rabbit Jumps __1,3
Seeking Justice_Robert Tannen_Film_6 5 2009___FKA -  The Hungry Rabbit Jumps __,3
Seeking Justice_Robert Tannen_Film____FKA -  The Hungry Rabbit Jumps __,3
Selena_Gregory Nava_Film_3 41996_____,1
Selma-(2014)-1-15-14,3
"Selma_Paul Webb, Ava DuVernay_Film_2 2 2014_____",3
"Senior Year_Andrew Knauer, Arthur Pielli_Film______2",0
Sentimental-Value-(2025)-FYC,1
SENTINEL-by-REESHI-RAY,3
"September 5 _Mortiz Binder, Tim Fehlbaum_Film_4 24 23_____",2
"Sequels, Remakes & Adaptions_Sam Esmail_Film______",1
"Sequels, Remakes & Adaptions_Sam Esmail_Film______2",1
Serena_Christopher Kyle_Film_8 9 2009_____,0
Serenity_Joss Whedon_Film______,0
Serenity_Steven Knight_Film_6 29 2016___FKA -  This Small Dark Look __,2
"Sergeant Rutledge_James Warner Bellah, Willis Goldbeck_Film___Continuity Script___",2
SERVICE-by-LD-Doffigan,0
Sessions of Lead Belly_Cody Kerr_Film______,3
"Setup_Mike Gunther, Mike Behrman_Film______",3
"Seuss_Eyal Podell, Jonathon E. Stewart_Film_10 16 2012_____1",1
"Seven Samurai_Akira Kurosawa, Shinobu Hashimoto, Hideo Oguni_Film______",2
"Seven Samurai_Akira Kurosawa, Shinobu Hashimoto, Hideo Oguni_Film______1",2
SEVEN-MINUTES-Jay-Martin-6-27-11,3
Seven_Andrew Kevin Walker_Film_1 27 1992_____,3
Seven_Andrew Kevin Walker_Film_1 27 1992_____1,3
Seven_Andrew Kevin Walker_Film_8 8 1994__Edited Shooting Draft___,3
Severance_James Moran_Film_11 1 2004_____,3
Sex and the City  The Movie_Michael Patrick King_Film_11 4 2007__Cherry Revisions___,1
Sex Tape_Kate Angelo_Film_5 31 2011_____,1
"Sex, Lies, and Videotape_Steven Soderbergh_Film______",2
Sex-Drive-(2008),0
SEX-ON-THE-FIRST-DATE,1
Sex-Tape-Nick-Kreiss,1
Sexual Healing_Matthew Broughton_Film_10 1 2012__2nd Revised Draft___,1
Sgt. Rock_Brian Helgeland_Film_7 11 1996_____,3
Sgt. Rock_Jon Cox_Film_2 1 2007_____,3
Shadow 19_John Spaihts_Film_6 30 2006_____,3
Shadow 19_Jon Spaihts_Film_6 30 2006_____,3
"Shadow Company_Shane Black, Fred Dekker_Film_10 20 1988_____",3
Shadow Dancer_Tom Bradby_Film_9 27 2010_____,2
Shadow Dancer_Tom Bradby_Film______,3
Shadow Dancer_Tom Bradby_Film______1,3
Shadow in the Cloud_Max Landis_Film______,3
Shadow of the Colossus_Justin Marks_Film_10 7 2010_____,3
Shadow-of-the-Water-God-by-Cameron-Alexander-1,3
SHADOW-YEAR-THE_Craig,2
Shaft_Richard Price_Film_11 17 1998_____,0
Shallow Grave_John Hodge_Film______,2
"Shame_Abi Morgan, Steve McQueen_Film_10 16 2010_____",0
"Shame_Abi Morgan, Steve McQueen_Film_6 28 2010_____",0
"Shame_Abi Morgan, Steve McQueen_Film______",1
SHANGRI-LA-by-Kyle-Lierman,0
Shania!_Jessica Welsh_Film______,1
"Sharper_Brian Gatewood, Alessandro Tanaka_Film______",0
"Shaun of the Dead_Simon Pegg, Edgar Wright_Film______",0
SHAYDA _Noora Niasari_Film______,1
Shazam!_John August_Film_11 4 2008_____,1
Shazam!_John August_Film_4 4 2008___FKA -  Billy Batson and the Legend of Shazam! __,1
She Said_Rebecca Lenkiewicz_Film_10 16 2021__2nd Pink Draft___,0
Sheena  Queen of the Jungle_Leslie Stevens_Film_2 1 1981__1st Draft___,3
Sheena  Queen of the Jungle_Lorenzo Semple Jr._Film_9 30 1983__Revised Script___,3
"Shelter_J.J. Abrams, David Klass_Film_7 29 1994_____",0
Shelter_Paul Bettany_Film_8 19 2013_____,0
SHEPHERD-CONSPIRACY,2
Sherlock  Case of Evil_Piers Ashworth_Film______,3
Sherlock Holmes and the Vengeance of Dracula_Michael B. Valle_Film______,3
"Sherlock Holmes_Michael Robert Johnson, Anthony Peckham, Simon Kinberg_Film_2 2 2009_____",0
"Sherlock Holmes_Michael Robert Johnson, Anthony Peckham_Film_3 14 2008__Revised 1st Draft___",0
"Sherlock Holmes_Mike Johnson, Anthony Peckham_Film_3 14 2008__1st Draft revisions___",0
"Sherlock Holmes_Mike Johnson, Anthony Peckham_Film_3 14 2008__1st Draft Revisions___1",0
SHERWOOD_,0
Shifty_Eran Creevy_Film______,3
Shirley_Sarah Gubbins_Film_9 6 2018__Final Shooting Draft___,0
Shivers_David Cronenberg_Film_1 1 1975__Shooting Draft___,2
Shivers_David Cronenberg_Film______,0
Shoot 'Em Up_Michael Davis_Film______,3
SHORE-EXCURSION,0
"Short Circuit_S.S. Wilson, Brad Maddock_Film_6 30 1985__Revised Draft___",0
"Short Cuts_Robert Altman, Frank Barhydt_Film_9 17 1990__3rd Draft___",0
Short Term 12_Destin Cretton_Film______,1
Short Term 12_Destin Daniel Cretton_Film_8 31 2012_____,1
SHORTCOMINGS _Adrian Tomine_Film______,1
Shorts_Robert Rodriguez_Film______,0
Shot-Through-the-Heart-Jason-Nutt,0
Shotgun Stories_Jeff Nichols_Film_8 13 2004__4th Draft___,2
Showdown-in-Little-Tokyo-(1991)-(aka-Yakuza)-(Steve-Sharon)-05-06-1990-Rewrite-of-Sgt.-K-Scan,3
Shrapnel_Evan Daugherty_Film_10 3 2008_____1,3
"Shrek the Third_Peter Seaman, Jeffrey Price, Chris Miller, Aron Warner_Film___Final Screening Script___",1
"Shriek If You Know What I Did Last Friday the Thirteenth_Joe Nelms, Sue Bailey_Film_1 1 2000___FKA -  I Know What You Screamed Last Summer __",3
Shutout_Alejandro Adams_Film_3 29 2022_____,0
Sicario  Day of the Soldado_Taylor Sheridan_Film____FKA -  Soldado __,2
Sicario_Taylor Sheridan_Film______,3
Sicario_Taylor Sheridan_Film______1,3
"Sidney Hall_Shawn Christensen, Jason Dolan_Film_2 9 2016__6th Draft___",0
Sierra Burgess is a Loser_Lindsey Beer_Film______,1
Signs_M. Night Shyamalan_Film______,2
"Silence_Jay Cocks, Martin Scorsese_Film_5 7 2015__Final Shooting Script___",0
Silent Hill  Revelation 3D_Michael J. Bassett_Film_1 1 2010_____,3
Silent Hill_Roger Avary_Film_1 31 2005_____,2
SILENT-PARTNER,2
Silver and Black_Christopher Yost_Film_3 21 2017_____,0
Silver Bullet_Stephen King_Film______,2
Silver Bullet_Stephen King_Film______1,2
Silver Linings Playbook_David O. Russell_Film___Official Shooting Draft___,1
"Silverado_Lawrence Kasdan, Mark Kasdan_Film___Production Draft___",0
SILVERFOXES,1
Simone_Andrew Niccol_Film______,0
"Sin City  A Dame to Kill For_Frank Miller, William Monohan_Film_10 16 2012_____",3
Sin City_Frank Miller_Film_4 27 1993_____,3
Sin City_Frank Miller_Film_4 27 1993_____1,3
Sin Nombre_Cary Fukunaga_Film_10 25 2007_____,0
Sin Nombre_Cary Fukunaga_Film_10 25 2007_____1,0
SinbadScript2_4_13-FOR-MARKET,0
"Sing Sing_Clint Bentley, Greg Kwedar_Film______",1
Sing Street_John Carney_Film_8 29 2014__Pink Script___,1
Singularity_Daniel Sussman_Film______,0
Singularity_Daniel Sussman_Film______1,0
Sing_Garth Jennings_Film______,1
"Sinister 2_Scott Derrickson, C. Robert Cargill_Film_12 14 2013_____",3
"Sinister_Scott Derrickson, C. Robert Cargill_Film_4 20 2011___FKA -  Found Footage __",3
SINKHOLE-by-Luke-Passmore,0
Sinners-(2025)-FYC,0
Sir-Ivanhoe-Spec-Kissock,0
Sirat-(2025)-FYC,2
SISTER-IN-LAW-Robyn-Harding,0
Sisters-7-15-14,2
Sisters_Paula Pell_Film_4 30 2014__Revised Draft_FKA -  The Nest __,1
Sister_Azia Squire_Film______,0
Situation Comedy_Cat Vasko_Film_9 1 2014_____,0
Six Billion Dollar Man_Damian Szifron_Film______,0
"Six Bullets From Now_Christian Darren, Stephen Kay_Film_3 2 2007__Revised Draft___",2
Six Degrees of Separation_John Guare_Film_4 23 1992_____,1
Sixteen Candles_John Hughes_Film_7 22 1983__Final Draft___,1
Skeleton Tree_Paul Barry_Film______,0
"Skinwalkers_James DeMonaco, Todd Harthan, James Roday_Film_7 20 2005__Production Draft___",3
Skin_Matisse Haddad_Film______,0
Sky Captain and the World of Tomorrow_Kerry Conran_Film_5 15 2002_____,2
"Skyfall_Neal Purvis, Robert Wade, John Logan_Film_1 1 2012_____",0
Skyscraper_Rawson Marshall Thurber_Film_3 10 2017__Revised Draft___,3
Skyward_Joe Ballarini_Film_1 23 2017_____,0
Slater Berricks is a Dead Man_Paul Ashton_Film_7 11 2019_____,2
